# Lorentzian folded, width=30 cm^-1
# [cm^-1] [(D/Å)^2 amu^-1]
593.000      4.18724e-03      9.25194e-01 
596.000      3.77188e-03      9.32615e-01 
599.000      3.44715e-03      9.38416e-01 
602.000      3.19423e-03      9.42935e-01 
605.000      2.99909e-03      9.46421e-01 
608.000      2.85126e-03      9.49062e-01 
611.000      2.74298e-03      9.50996e-01 
614.000      2.66852e-03      9.52326e-01 
617.000      2.62373e-03      9.53127e-01 
620.000      2.60567e-03      9.53449e-01 
623.000      2.61244e-03      9.53328e-01 
626.000      2.64297e-03      9.52783e-01 
629.000      2.69696e-03      9.51818e-01 
632.000      2.77480e-03      9.50428e-01 
635.000      2.87761e-03      9.48591e-01 
638.000      3.00714e-03      9.46277e-01 
641.000      3.16580e-03      9.43442e-01 
644.000      3.35645e-03      9.40036e-01 
647.000      3.58209e-03      9.36005e-01 
650.000      3.84554e-03      9.31299e-01 
653.000      4.14996e-03      9.25860e-01 
656.000      4.50093e-03      9.19590e-01 
659.000      4.90906e-03      9.12299e-01 
662.000      5.39046e-03      9.03699e-01 
665.000      5.96541e-03      8.93427e-01 
668.000      6.65808e-03      8.81052e-01 
671.000      7.49816e-03      8.66044e-01 
674.000      8.52371e-03      8.47722e-01 
677.000      9.78482e-03      8.25193e-01 
680.000      1.13480e-02      7.97267e-01 
683.000      1.33014e-02      7.62368e-01 
686.000      1.57610e-02      7.18427e-01 
689.000      1.88744e-02      6.62806e-01 
692.000      2.28169e-02      5.92372e-01 
695.000      2.77639e-02      5.03993e-01 
698.000      3.38058e-02      3.96054e-01 
701.000      4.07582e-02      2.71848e-01 
704.000      4.78591e-02      1.44989e-01 
707.000      5.35634e-02      4.30815e-02 
710.000      5.59749e-02      0.00000e+00 
713.000      5.40995e-02      3.35043e-02 
716.000      4.87150e-02      1.29699e-01 
719.000      4.16796e-02      2.55387e-01 
722.000      3.46312e-02      3.81309e-01 
725.000      2.84317e-02      4.92064e-01 
728.000      2.33235e-02      5.83323e-01 
731.000      1.92388e-02      6.56295e-01 
734.000      1.60069e-02      7.14033e-01 
737.000      1.34498e-02      7.59717e-01 
740.000      1.14152e-02      7.96065e-01 
743.000      9.78295e-03      8.25226e-01 
746.000      8.46100e-03      8.48843e-01 
749.000      7.37983e-03      8.68158e-01 
752.000      6.48704e-03      8.84108e-01 
755.000      5.74298e-03      8.97401e-01 
758.000      5.11743e-03      9.08576e-01 
761.000      4.58723e-03      9.18048e-01 
764.000      4.13441e-03      9.26138e-01 
767.000      3.74493e-03      9.33096e-01 
770.000      3.40774e-03      9.39120e-01 
773.000      3.11403e-03      9.44367e-01 
776.000      2.85676e-03      9.48964e-01 
779.000      2.63021e-03      9.53011e-01 
782.000      2.42973e-03      9.56592e-01 
785.000      2.25153e-03      9.59776e-01 
788.000      2.09246e-03      9.62618e-01 
791.000      1.94989e-03      9.65165e-01 
794.000      1.82164e-03      9.67456e-01 
797.000      1.70587e-03      9.69524e-01 
800.000      1.60103e-03      9.71397e-01 
803.000      1.50579e-03      9.73099e-01 
806.000      1.41904e-03      9.74649e-01 
809.000      1.33979e-03      9.76064e-01 
812.000      1.26722e-03      9.77361e-01 
815.000      1.20061e-03      9.78551e-01 
818.000      1.13932e-03      9.79646e-01 
821.000      1.08282e-03      9.80655e-01 
824.000      1.03062e-03      9.81588e-01 
827.000      9.82315e-04      9.82451e-01 
830.000      9.37526e-04      9.83251e-01 
833.000      8.95931e-04      9.83994e-01 
836.000      8.57242e-04      9.84685e-01 
839.000      8.21204e-04      9.85329e-01 
842.000      7.87589e-04      9.85930e-01 
845.000      7.56196e-04      9.86490e-01 
848.000      7.26842e-04      9.87015e-01 
851.000      6.99367e-04      9.87506e-01 
854.000      6.73624e-04      9.87966e-01 
857.000      6.49485e-04      9.88397e-01 
860.000      6.26831e-04      9.88802e-01 
863.000      6.05558e-04      9.89182e-01 
866.000      5.85571e-04      9.89539e-01 
869.000      5.66784e-04      9.89874e-01 
872.000      5.49121e-04      9.90190e-01 
875.000      5.32513e-04      9.90487e-01 
878.000      5.16899e-04      9.90766e-01 
881.000      5.02223e-04      9.91028e-01 
884.000      4.88436e-04      9.91274e-01 
887.000      4.75496e-04      9.91505e-01 
890.000      4.63363e-04      9.91722e-01 
893.000      4.52007e-04      9.91925e-01 
896.000      4.41401e-04      9.92114e-01 
899.000      4.31521e-04      9.92291e-01 
902.000      4.22352e-04      9.92455e-01 
905.000      4.13883e-04      9.92606e-01 
908.000      4.06110e-04      9.92745e-01 
911.000      3.99035e-04      9.92871e-01 
914.000      3.92669e-04      9.92985e-01 
917.000      3.87030e-04      9.93086e-01 
920.000      3.82151e-04      9.93173e-01 
923.000      3.78074e-04      9.93246e-01 
926.000      3.74864e-04      9.93303e-01 
929.000      3.72604e-04      9.93343e-01 
932.000      3.71406e-04      9.93365e-01 
935.000      3.71419e-04      9.93365e-01 
938.000      3.72831e-04      9.93339e-01 
941.000      3.75874e-04      9.93285e-01 
944.000      3.80802e-04      9.93197e-01 
947.000      3.87827e-04      9.93071e-01 
950.000      3.96958e-04      9.92908e-01 
953.000      4.07718e-04      9.92716e-01 
956.000      4.18890e-04      9.92516e-01 
959.000      4.28780e-04      9.92340e-01 
962.000      4.36359e-04      9.92204e-01 
965.000      4.42376e-04      9.92097e-01 
968.000      4.49005e-04      9.91978e-01 
971.000      4.58547e-04      9.91808e-01 
974.000      4.72712e-04      9.91555e-01 
977.000      4.92728e-04      9.91197e-01 
980.000      5.19716e-04      9.90715e-01 
983.000      5.55020e-04      9.90084e-01 
986.000      6.00437e-04      9.89273e-01 
989.000      6.58438e-04      9.88237e-01 
992.000      7.32380e-04      9.86916e-01 
995.000      8.26762e-04      9.85230e-01 
998.000      9.47444e-04      9.83074e-01 
1001.000      1.10165e-03      9.80319e-01 
1004.000      1.29726e-03      9.76824e-01 
1007.000      1.54025e-03      9.72483e-01 
1010.000      1.82834e-03      9.67336e-01 
1013.000      2.13924e-03      9.61782e-01 
1016.000      2.41803e-03      9.56802e-01 
1019.000      2.58263e-03      9.53861e-01 
1022.000      2.56787e-03      9.54125e-01 
1025.000      2.37875e-03      9.57503e-01 
1028.000      2.08589e-03      9.62735e-01 
1031.000      1.76956e-03      9.68387e-01 
1034.000      1.48030e-03      9.73554e-01 
1037.000      1.23710e-03      9.77899e-01 
1040.000      1.04067e-03      9.81408e-01 
1043.000      8.84504e-04      9.84198e-01 
1046.000      7.60676e-04      9.86410e-01 
1049.000      6.62043e-04      9.88172e-01 
1052.000      5.82838e-04      9.89588e-01 
1055.000      5.18608e-04      9.90735e-01 
1058.000      4.65978e-04      9.91675e-01 
1061.000      4.22405e-04      9.92454e-01 
1064.000      3.85965e-04      9.93105e-01 
1067.000      3.55200e-04      9.93654e-01 
1070.000      3.28991e-04      9.94123e-01 
1073.000      3.06475e-04      9.94525e-01 
1076.000      2.86979e-04      9.94873e-01 
